title,tagline,no_of_directors,directors,no_of_writers,writers,lead_stars,released_year,oscar_wins,genres,award_nominations,award_wins,rating,votes,metascore,duration,county_of_origins,production_companies,url
The Last Stand,Not in his town. Not on his watch.,1,Jee-woon Kim,1,Andrew Knauer,"Arnold Schwarzenegger,Forest Whitaker,Johnny Knoxville",2013,0,"Action,Thriller",2,1,6.3,137458,54,107,"United States,South Korea","CJ Entertainment,Di Bonaventura Pictures",https://www.imdb.com/title/tt1549920/
Jack the Giant Slayer,"If you think you know the story, you don't know Jack.",1,Bryan Singer,3,"Darren Lemke(screenplay),Christopher McQuarrie(screenplay),Dan Studney(screenplay)","Nicholas Hoult,Stanley Tucci,Ewan McGregor",2013,0,"Action,Adventure,Fantasy",4,1,6.2,136333,51,114,United States,"New Line Cinema,Legendary Entertainment,Original Film",https://www.imdb.com/title/tt1351685/
The Book Thief,Courage beyond words.,1,Brian Percival,2,"Markus Zusak(based on the novel by),Michael Petroni(screenplay by)","Sophie Nélisse,Geoffrey Rush,Emily Watson",2013,0,"Drama,War",17,9,7.5,132668,53,131,"United States,Germany","Fox 2000 Pictures,Sunswept Entertainment,TSG Entertainment",https://www.imdb.com/title/tt0816442/
Last Vegas,It's going to be legendary,1,Jon Turteltaub,1,Dan Fogelman,"Robert De Niro,Michael Douglas,Morgan Freeman",2013,0,"Comedy,Drama",1,4,6.6,131516,48,105,United States,"CBS Films,Good Universe,Laurence Mark Productions",https://www.imdb.com/title/tt1204975/
The Mortal Instruments: City of Bones,There is a world hidden within our own.,1,Harald Zwart,2,"Jessica Postigo(screenplay by),Cassandra Clare(based on the novel by)","Lily Collins,Jamie Campbell Bower,Robert Sheehan",2013,0,"Action,Adventure,Fantasy,Horror,Mystery,Romance",11,6,5.9,131415,33,130,"United States,Germany,Canada,United Kingdom","Screen Gems,Constantin Film,Unique Features",https://www.imdb.com/title/tt1538403/
Identity Thief,Is this the face of a thief?,1,Seth Gordon,2,"Craig Mazin(screenplay),Jerry Eeten(story)","Jason Bateman,Melissa McCarthy,John Cho",2013,0,"Comedy,Crime,Drama",9,1,5.7,131048,35,111,United States,"Aggregate Films,Bluegrass Films,DumbDumb",https://www.imdb.com/title/tt2024432/
R.I.P.D.,,1,Robert Schwentke,3,"Phil Hay(screenplay by),Matt Manfredi(screenplay by),David Dobkin(story by)","Ryan Reynolds,Jeff Bridges,Mary-Louise Parker",2013,0,"Action,Adventure,Comedy,Crime,Fantasy,Sci-Fi",0,0,5.6,128640,25,96,United States,"Universal Pictures,Original Film,Dark Horse Entertainment",https://www.imdb.com/title/tt0790736/
Oculus,You see what it wants you to see.,1,Mike Flanagan,3,"Mike Flanagan(screenplay by),Jeff Howard(screenplay by),Jeff Seidman(based on a short screenplay by)","Karen Gillan,Brenton Thwaites,Katee Sackhoff",2013,0,"Horror,Mystery",17,3,6.5,124755,61,104,United States,"Intrepid Pictures,MICA Entertainment,WWE Studios",https://www.imdb.com/title/tt2388715/
Nymphomaniac: Vol. I,Forget About Love,1,Lars von Trier,1,Lars von Trier,"Charlotte Gainsbourg,Stellan Skarsgård,Stacy Martin",2013,0,Drama,30,14,6.9,121610,64,117,"Denmark,Germany,Belgium,United Kingdom,France,Sweden,United States","Zentropa Entertainments,Zentropa International Köln,Heimatfilm",https://www.imdb.com/title/tt1937390/
Coherence,Rearrange your brain.,1,James Ward Byrkit,2,"James Ward Byrkit(screenplay by),Alex Manugian(story by)","Emily Baldoni,Maury Sterling,Nicholas Brendon",2013,0,"Drama,Mystery,Sci-Fi,Thriller",6,5,7.2,121512,65,89,"United States,United Kingdom","Bellanova Films,Ugly Duckling Films",https://www.imdb.com/title/tt2866360/
Parker,"To get away clean, you have to play dirty.",1,Taylor Hackford,2,"John J. McLaughlin(screenplay),Donald E. Westlake(novel ""Flashfire"")","Jason Statham,Jennifer Lopez,Michael Chiklis",2013,0,"Action,Crime,Thriller",1,0,6.2,120688,42,118,United States,"Incentive Filmed Entertainment,Sierra / Affinity,Alexander/ Mitchell Productions",https://www.imdb.com/title/tt1904996/
The Call,There are 188 million 911 calls a year. This one made it personal.,1,Brad Anderson,3,"Richard D'Ovidio(screenplay),Nicole D'Ovidio(story),Jon Bokenkamp(story)","Halle Berry,Evie Thompson,Abigail Breslin",2013,0,"Crime,Drama,Horror,Thriller",11,1,6.7,118704,51,96,United States,"TriStar Pictures,Stage 6 Films,Troika Pictures",https://www.imdb.com/title/tt1911644/
Homefront,How far would you go to protect your home?,1,Gary Fleder,2,"Sylvester Stallone(screenplay by),Chuck Logan(based on the novel by)","Jason Statham,James Franco,Winona Ryder",2013,0,"Action,Crime,Thriller",1,0,6.5,117466,40,100,United States,"Open Road Films (II),Endgame Entertainment,Millennium Films",https://www.imdb.com/title/tt2312718/
Nebraska,Life's not about winning or losing. It's about how you get there in the end.,1,Alexander Payne,1,Bob Nelson,"Bruce Dern,Will Forte,June Squibb",2013,0,"Adventure,Comedy,Drama",168,29,7.7,116430,87,115,United States,"Paramount Vantage,FilmNation Entertainment,Blue Lake Media Fund",https://www.imdb.com/title/tt1821549/
Percy Jackson: Sea of Monsters,Where there are gods there are monsters.,1,Thor Freudenthal,2,"Marc Guggenheim(screenplay by),Rick Riordan(based upon the novel ""Percy Jackson and the Olympians: The Sea of Monsters"" written by)","Logan Lerman,Alexandra Daddario,Brandon T. Jackson",2013,0,"Adventure,Family,Fantasy",5,3,5.8,115716,39,106,United States,"Fox 2000 Pictures,TSG Entertainment,Sunswept Entertainment",https://www.imdb.com/title/tt1854564/
La Migliore Offerta,A master of possession. A crime of obsession.,1,Giuseppe Tornatore,1,Giuseppe Tornatore,"Geoffrey Rush,Jim Sturgess,Sylvia Hoeks",2013,0,"Crime,Drama,Mystery,Romance",26,25,7.8,115612,49,131,Italy,"Paco Cinematografica,Warner Bros. Entertainment,Warner Bros.",https://www.imdb.com/title/tt1924396/
The Family,Some call it organized crime. Others call it family.,1,Luc Besson,3,"Luc Besson(screenplay),Michael Caleo(screenplay),Tonino Benacquista(based on the book by)","Robert De Niro,Michelle Pfeiffer,Dianna Agron",2013,0,"Comedy,Crime,Thriller",1,1,6.3,115073,42,111,"France,United Kingdom,United States","EuropaCorp,Relativity Media,TF1 Films Production",https://www.imdb.com/title/tt2404311/
The Host,You will be one of us,1,Andrew Niccol,2,"Andrew Niccol(screenplay),Stephenie Meyer(novel ""The Host"")","Saoirse Ronan,Max Irons,Jake Abel",2013,0,"Action,Adventure,Drama,Romance,Sci-Fi,Thriller",2,1,5.9,113787,35,125,"United States,Switzerland","Chockstone Pictures,Nick Wechsler Productions,Silver Reel",https://www.imdb.com/title/tt1517260/
Out of the Furnace,Sometimes your battles choose you.,1,Scott Cooper,2,"Brad Ingelsby,Scott Cooper","Christian Bale,Casey Affleck,Zoe Saldana",2013,0,"Action,Crime,Drama,Thriller",10,1,6.8,113368,63,116,"United Kingdom,United States","Appian Way,Energy Entertainment,Red Granite Pictures",https://www.imdb.com/title/tt1206543/
The Butler,One quiet voice can ignite a revolution,1,Lee Daniels,2,"Danny Strong,Wil Haygood(article: ""A Butler Well Served by This Election"")","Forest Whitaker,Oprah Winfrey,John Cusack",2013,0,"Biography,Drama",55,16,7.2,113153,65,132,United States,"Follow Through Productions,Salamander Pictures,Laura Ziskin Productions",https://www.imdb.com/title/tt1327773/
Trance,Inside the mind. Outside the law.,1,Danny Boyle,2,"Joe Ahearne(screenplay),John Hodge(screenplay)","James McAvoy,Rosario Dawson,Vincent Cassel",2013,0,"Crime,Drama,Mystery,Thriller",3,3,6.9,112889,61,101,"United Kingdom,United States,France","Pathé,Cloud Eight Films,Decibel Films",https://www.imdb.com/title/tt1924429/
Only God Forgives,Time to Meet The Devil,1,Nicolas Winding Refn,1,Nicolas Winding Refn,"Ryan Gosling,Kristin Scott Thomas,Vithaya Pansringarm",2013,0,"Action,Crime,Drama",20,14,5.7,111102,37,90,"Denmark,France,United States,Sweden,Belgium","Space Rocket Nation,Gaumont,Wild Bunch",https://www.imdb.com/title/tt1602613/
Safe Haven,You know it when you find it.,1,Lasse Hallström,3,"Dana Stevens(screenplay),Gage Lansky(screenplay),Nicholas Sparks(based upon the novel by)","Julianne Hough,Josh Duhamel,Cobie Smulders",2013,0,"Drama,Romance,Thriller",7,3,6.7,109040,34,115,United States,"Relativity Media,Temple Hill Entertainment,Nicholas Sparks Productions",https://www.imdb.com/title/tt1702439/
Stoker,Do not disturb the family.,1,Park Chan-wook,1,Wentworth Miller,"Mia Wasikowska,Nicole Kidman,Matthew Goode",2013,0,"Drama,Mystery,Thriller",45,4,6.8,107223,58,99,"United Kingdom,United States","Fox Searchlight Pictures,Indian Paintbrush,Scott Free Productions",https://www.imdb.com/title/tt1682180/
