title,tagline,no_of_directors,directors,no_of_writers,writers,lead_stars,released_year,oscar_wins,genres,award_nominations,award_wins,rating,votes,metascore,duration,county_of_origins,production_companies,url
xXx: Return of Xander Cage,"Kick some ass, get the girl, and try to look dope while you're doing it.",1,D.J. Caruso,2,"Rich Wilkes(based on characters created by),F. Scott Frazier","Vin Diesel,Donnie Yen,Deepika Padukone",2017,0,"Action,Adventure,Comedy,Thriller",6,1,5.2,90268,42.0,107,"China,Canada,United States","Paramount Pictures,Revolution Studios,Huahua Media",https://www.imdb.com/title/tt1293847/
Cars 3,"From this moment, everything will change.",1,Brian Fee,3,"Brian Fee(original story by),Ben Queen(original story by),Eyal Podell(original story by)","Owen Wilson(voice),Cristela Alonzo(voice),Chris Cooper(voice)",2017,0,"Animation,Adventure,Comedy,Family,Sport",24,1,6.7,90018,59.0,102,United States,"Pixar Animation Studios,Walt Disney Pictures",https://www.imdb.com/title/tt3606752/
The Babysitter,,1,McG,1,Brian Duffield,"Judah Lewis,Samara Weaving,Robbie Amell",2017,0,"Comedy,Horror",0,0,6.4,86513,,85,United States,"Netflix,Boies Schiller Entertainment,Wonderland Sound and Vision",https://www.imdb.com/title/tt4225622/
Bãhubali 2: The Conclusion,India's Biggest Blockbuster Ever,1,S.S. Rajamouli,3,"Vijayendra Prasad(story by),S.S. Rajamouli(screenplay by),C.H. Vijay Kumar(telugu dialogue)","Prabhas,Rana Daggubati,Anushka Shetty",2017,0,"Action,Drama",15,27,8.2,84481,,167,India,Arka Mediaworks,https://www.imdb.com/title/tt4849438/
Going in Style,,1,Zach Braff,2,"Theodore Melfi(screenplay by),Edward Cannon(based on the story by)","Michael Caine,Alan Arkin,Ann-Margret",2017,0,"Comedy,Crime",0,0,6.6,83098,50.0,96,United States,"De Line Pictures,New Line Cinema,RatPac-Dune Entertainment",https://www.imdb.com/title/tt2568862/
All the Money in the World,J. Paul Getty had a fortune. Everyone else paid the price.,1,Ridley Scott,2,"David Scarpa,John Pearson(based on the book 'Painfully Rich: The Outrageous Fortune and Misfortunes of the Heirs of J. Paul Getty' by)","Michelle Williams,Christopher Plummer,Mark Wahlberg",2017,0,"Biography,Crime,Drama,Mystery,Thriller",16,0,6.8,82644,72.0,132,"United States,Italy,United Kingdom,China","Imperative Entertainment,Scott Free Productions,RedRum Films",https://www.imdb.com/title/tt5294550/
Death Note,,1,Adam Wingard,3,"Charley Parlapanides(screenplay by),Vlas Parlapanides(screenplay by),Jeremy Slater(screenplay by)","Nat Wolff,LaKeith Stanfield,Margaret Qualley",2017,0,"Crime,Drama,Fantasy,Horror,Thriller",0,0,4.4,82529,43.0,101,United States,"Netflix,Netflix,Vertigo Entertainment",https://www.imdb.com/title/tt1241317/
Shot Caller,,1,Ric Roman Waugh,1,Ric Roman Waugh,"Nikolaj Coster-Waldau,Omari Hardwick,Lake Bell",2017,0,"Crime,Drama,Thriller",1,0,7.3,82137,59.0,121,United States,"Bold Films,DirecTV,Participant",https://www.imdb.com/title/tt4633690/
Hostiles,We are all... Hostiles.,1,Scott Cooper,2,"Scott Cooper(written for the screen by),Donald E. Stewart(based on the manuscript by)","Scott Shepherd,Rosamund Pike,Ava Cooper",2017,0,"Drama,Western",6,4,7.2,80846,65.0,134,United States,"Grisbi Productions, Le,Waypoint Entertainment",https://www.imdb.com/title/tt5478478/
American Assassin,Assassins aren't born. They're made.,1,Michael Cuesta,3,"Stephen Schiff(screenplay by),Michael Finch(screenplay by),Edward Zwick(screenplay by)","Dylan O'Brien,Michael Keaton,Sanaa Lathan",2017,0,"Action,Thriller",2,0,6.2,79269,45.0,111,United States,"CBS Films,Lionsgate,TIK Films",https://www.imdb.com/title/tt1961175/
Jigsaw,,2,"Michael Spierig,Peter Spierig",2,"Josh Stolberg,Pete Goldfinger","Matt Passmore,Tobin Bell,Callum Keith Rennie",2017,0,"Crime,Horror,Mystery,Thriller",0,0,5.8,76458,39.0,92,"United States,Canada","Twisted Pictures,Burg Koules Hoffman Productions,Serendipity Productions",https://www.imdb.com/title/tt3348730/
The Mountain Between Us,What if your life depended on a stranger?,1,Hany Abu-Assad,3,"Chris Weitz(screenplay by),J. Mills Goodloe(screenplay by),Charles Martin(based upon the book by)","Kate Winslet,Idris Elba,Beau Bridges",2017,0,"Action,Adventure,Drama,Romance,Thriller",1,2,6.4,73296,48.0,112,United States,"Chernin Entertainment,Twentieth Century Fox",https://www.imdb.com/title/tt2226597/
Reis,,1,Hüdaverdi Yavuz,1,Murat Özdil,"Orhan Aydin,Özlem Balci,Volkan Basaran",2017,0,"Biography,Drama",0,0,1.4,73209,,108,Turkey,Kafkasör Film Akademisi,https://www.imdb.com/title/tt5988370/
Paddington 2,Free Paddington,1,Paul King,3,"Paul King,Simon Farnaby,Michael Bond(""Paddington Bear"" created by)","Ben Whishaw(voice),Hugh Grant,Hugh Bonneville",2017,0,"Adventure,Comedy,Family,Fantasy",50,14,7.8,71272,88.0,103,"United Kingdom,France,United States,China,Canada","StudioCanal,Anton,Bona Film Group",https://www.imdb.com/title/tt4468740/
Papillon,,1,Michael Noer,3,"Aaron Guzikowski(screenplay by),Henri Charrière(based upon the books ""Papillon"" and ""Banco"" by),Dalton Trumbo(based upon the 1973 screenplay ""Papillon"" by)","Charlie Hunnam,Damijan Oklopdzic,Christopher Fairbank",2017,0,"Adventure,Biography,Crime,Drama",0,0,7.2,70467,51.0,133,"United States,Czech Republic,Spain","Czech Anglo Productions,FishCorb Films,Red Granite Pictures",https://www.imdb.com/title/tt5093026/
Daddy's Home 2,More Daddies. More Problems.,1,Sean Anders,3,"Sean Anders,John Morris,Brian Burns(based on characters created by)","Will Ferrell,Mark Wahlberg,Mel Gibson",2017,0,Comedy,8,1,6.0,70382,30.0,100,United States,"Paramount Pictures,Gary Sanchez Productions",https://www.imdb.com/title/tt5657846/
A Dog's Purpose,Every dog happens for a reason.,1,Lasse Hallström,3,"W. Bruce Cameron(screenplay by),Cathryn Michon(screenplay by),Audrey Wells(screenplay by)","Josh Gad(voice),Dennis Quaid,Peggy Lipton",2017,0,"Adventure,Comedy,Drama,Family,Fantasy",3,0,7.2,70260,43.0,100,"United States,India","Dreamworks Pictures,Walden Media,Amblin Entertainment",https://www.imdb.com/title/tt1753383/
A Ghost Story,It's all about time.,1,David Lowery,1,David Lowery,"Casey Affleck,Rooney Mara,McColm Cephas Jr.",2017,0,"Drama,Fantasy,Romance",21,11,6.9,69078,84.0,92,United States,"Sailor Bear,Zero Trans Fat Productions,Ideaman Studios",https://www.imdb.com/title/tt6265828/
Only the Brave,"It's Not What Stands In Front Of You, It's Who Stands Beside You",1,Joseph Kosinski,3,"Sean Flynn(based on the GQ article ""No Exit"" by),Ken Nolan,Eric Warren Singer","Josh Brolin,Miles Teller,Jeff Bridges",2017,0,"Action,Biography,Drama",3,0,7.6,65382,72.0,134,United States,"Columbia Pictures,Black Label Media,Di Bonaventura Pictures",https://www.imdb.com/title/tt3829920/
Brawl in Cell Block 99,,1,S. Craig Zahler,1,S. Craig Zahler,"Vince Vaughn,Jennifer Carpenter,Don Johnson",2017,0,"Action,Crime,Drama,Thriller",4,0,7.2,64243,79.0,132,United States,"Assemble Media,CINESTATE,IMG Films",https://www.imdb.com/title/tt5657856/
The Snowman,"Soon the first snow will come, and then he will kill again.",1,Tomas Alfredson,3,"Jo Nesbø(novel),Peter Straughan(screenplay),Hossein Amini(screenplay)","Michael Fassbender,Rebecca Ferguson,Charlotte Gainsbourg",2017,0,"Crime,Drama,Thriller",1,0,5.1,62125,23.0,119,"United Kingdom,United States,Sweden","Universal Pictures,Another Park Film,Perfect World Pictures",https://www.imdb.com/title/tt1758810/
Pitch Perfect 3,"Last Call, Pitches",1,Trish Sie,3,"Kay Cannon(screenplay by),Mike White(screenplay by),Mickey Rapkin(based on the book by)","Anna Kendrick,Rebel Wilson,Brittany Snow",2017,0,"Comedy,Music",6,4,5.8,61788,40.0,93,United States,"Brownstone Entertainment (II),Gold Circle Films,Perfect World Pictures",https://www.imdb.com/title/tt4765284/
The Emoji Movie,Not Easy Being Meh (Gene's poster),1,Tony Leondis,3,"Tony Leondis(screenplay by),Eric Siegel(screenplay by),Mike White(screenplay by)","T.J. Miller(voice),James Corden(voice),Anna Faris(voice)",2017,0,"Animation,Adventure,Comedy,Family,Fantasy,Sci-Fi",3,7,3.3,61756,12.0,86,United States,"Columbia Pictures,LStar Capital,Sony Pictures Animation",https://www.imdb.com/title/tt4877122/
The Square,,1,Ruben Östlund,1,Ruben Östlund,"Claes Bang,Elisabeth Moss,Dominic West",2017,0,"Comedy,Drama",44,34,7.2,61142,73.0,151,"Sweden,Germany,France,Denmark","Plattform Produktion,Film i Väst,Essential Filmproduktion GmbH",https://www.imdb.com/title/tt4995790/
1922,Your darkest secrets never stay buried.,1,Zak Hilditch,2,"Stephen King(novella),Zak Hilditch(screenplay)","Thomas Jane,Molly Parker,Dylan Schmid",2017,0,"Crime,Drama,Horror,Mystery,Thriller",4,1,6.3,60294,70.0,102,"United States,Canada","Campfire,Lighthouse Pictures",https://www.imdb.com/title/tt6214928/
The Beguiled,"Innocent, until betrayed.",1,Sofia Coppola,3,"Sofia Coppola(screenplay by),Thomas Cullinan(based on the novel by),Albert Maltz(and the screenplay by)","Nicole Kidman,Kirsten Dunst,Elle Fanning",2017,0,"Drama,Thriller,War",29,5,6.3,56313,77.0,93,United States,"American Zoetrope,FR Productions",https://www.imdb.com/title/tt5592248/
